TrialID	TestID	User	SessionNumber	TrialNum	Dot1	Dot1_2	Dot2	Dot2_3	Dot3	Dot3_4	Dot4	Dot4_5	Dot5	Dot5_6	Dot6
6062	413	TP47519	3	32	148	246	264	147	198	81	99	181	263	65	210
6063	413	TP47519	3	33	164	247	165	197	262	65	83	213	311	133	127
6064	413	TP47519	3	34	181	214	82	262	263	66	66	197	115	279	193
6065	413	TP47519	3	35	148	164	230	116	278	49	99	230	181	214	176
6066	413	TP47519	3	36	163	198	263	99	246	67	97	115	296	148	209
6067	413	TP47519	3	37	182	181	263	148	228	100	114	116	131	329	176
6068	413	TP47519	3	38	182	197	83	230	131	179	83	98	264	147	127
6069	413	TP47519	3	39	182	197	181	181	66	65	230	98	229	99	210
6070	413	TP47519	3	40	165	180	116	247	49	279	49	197	66	214	142
6071	413	TP47519	3	41	100	197	148	131	116	50	245	131	246	66	50
6072	413	TP47519	3	42	133	213	99	181	148	65	115	98	115	295	144
6073	413	TP47519	3	43	165	264	64	149	98	49	98	133	98	328	127
6074	413	TP47519	3	44	132	181	99	214	32	131	66	65	83	361	176
6075	413	TP47519	3	45	165	214	165	147	83	196	50	213	214	164	94
6076	413	TP47519	3	46	148	181	198	115	64	214	50	262	83	131	115
6077	413	TP47519	3	47	82	181	180	181	132	65	181	197	132	97	248
6078	413	TP47519	3	48	83	215	198	311	180	148	164	213	181	66	176
6079	413	TP47519	3	49	180	181	214	264	114	82	229	132	278	51	208
6080	413	TP47519	3	50	148	165	246	197	132	65	181	148	213	148	177
311	324	TP47553	1	1	33	34	130	82	49	83	165	98	98	82	45
312	324	TP47553	1	2	62	50	49	49	99	114	149	66	130	82	144
313	324	TP47553	1	3	51	57	65	67	33	181	50	65	113	100	143
314	324	TP47553	1	4	66	49	50	64	49	66	165	66	114	98	160
315	324	TP47553	1	5	33	65	82	82	49	82	133	81	131	83	142
316	324	TP47553	1	6	81	49	115	115	17	65	132	82	130	99	110
317	324	TP47553	1	7	50	32	99	48	33	115	165	96	83	99	127
318	324	TP47553	1	8	33	32	61	83	83	66	147	82	114	66	160
319	324	TP47553	1	9	82	33	65	67	33	81	149	180	49	82	95
320	324	TP47553	1	10	32	35	14	100	97	67	165	82	114	82	127
321	324	TP47553	1	11	64	81	16	51	81	67	131	115	98	121	137
322	324	TP47553	1	12	82	32	99	82	49	83	115	115	98	115	110
323	324	TP47553	1	13	65	34	97	50	66	65	148	99	98	115	127
324	324	TP47553	1	14	81	48	82	67	48	82	132	82	131	83	147
325	324	TP47553	1	15	63	49	33	99	65	66	165	115	98	115	110
326	324	TP47553	1	16	66	32	66	99	65	66	165	98	98	99	49
327	324	TP47553	1	17	47	34	65	84	65	110	100	131	97	83	193
328	324	TP47553	1	18	32	50	39	59	66	98	149	98	99	98	144
329	324	TP47553	1	19	32	33	99	65	66	65	165	115	66	83	33
330	324	TP47553	1	20	47	32	17	98	32	100	32	198	82	67	16
331	324	TP47553	1	21	46	33	33	115	65	50	16	303	17	46	32
332	324	TP47553	1	22	62	17	82	49	32	67	32	199	97	67	59
333	324	TP47553	1	23	62	34	65	49	49	132	114	248	32	148	44
334	324	TP47553	1	24	46	32	66	67	32	67	131	64	99	66	16
335	324	TP47553	1	25	33	47	50	48	49	66	131	99	115	50	61
336	324	TP47553	1	26	50	29	33	81	32	100	33	164	131	66	16
337	324	TP47553	1	27	51	28	49	66	66	66	48	181	115	65	33
338	324	TP47553	1	28	33	20	26	98	50	82	32	182	33	178	18
339	324	TP47553	1	29	47	33	66	49	67	82	32	181	114	67	32
340	324	TP47553	1	30	49	33	50	81	49	66	33	196	115	50	32
341	324	TP47553	1	31	33	30	48	66	49	99	16	210	32	132	16
342	324	TP47553	1	32	30	32	32	83	65	181	17	82	33	149	16
343	324	TP47553	1	33	50	12	33	115	82	165	17	81	114	49	34
344	324	TP47553	1	34	50	29	32	149	49	83	65	131	99	65	33
345	324	TP47553	1	35	33	19	29	99	66	66	31	182	83	97	16
346	324	TP47553	1	36	61	50	83	49	65	116	99	82	81	116	77
347	324	TP47553	1	37	65	33	16	98	49	82	50	147	50	131	32
348	324	TP47553	1	38	32	35	47	82	66	82	99	99	98	65	33
349	324	TP47553	1	39	50	48	17	98	82	115	115	99	131	82	94
350	324	TP47553	1	40	48	52	81	81	66	65	149	115	32	198	65
351	324	TP47553	1	41	45	50	49	65	67	98	50	197	32	213	49
352	324	TP47553	1	42	81	35	82	81	66	164	16	98	50	179	78
353	324	TP47553	1	43	62	48	83	66	49	66	33	197	132	98	127
354	324	TP47553	1	44	62	33	82	66	48	83	213	114	132	83	33
355	324	TP47553	1	45	31	19	48	96	67	66	181	99	65	180	33
356	324	TP47553	1	46	49	33	48	99	49	82	32	215	49	197	94
357	324	TP47553	1	47	32	34	48	132	49	66	148	98	130	84	49
358	324	TP47553	1	48	62	49	48	83	49	65	181	84	130	83	33
359	324	TP47553	1	49	33	45	99	66	49	65	165	82	147	67	60
360	324	TP47553	1	50	46	49	83	49	49	66	131	66	49	151	42
361	324	TP47553	2	1	49	67	32	213	82	50	97	133	49	32	49
362	324	TP47553	2	2	32	82	33	231	14	51	115	131	31	35	92
363	324	TP47553	2	3	62	50	65	197	49	87	127	115	49	33	37
364	324	TP47553	2	4	16	43	49	231	66	49	107	139	33	50	32
365	324	TP47553	2	5	47	49	33	225	53	51	131	132	33	32	66
366	324	TP47553	2	6	32	65	16	231	82	116	131	116	48	49	94
367	324	TP47553	2	7	46	82	115	99	82	115	98	149	50	31	111
368	324	TP47553	2	8	52	47	33	213	66	66	148	130	34	33	109
369	324	TP47553	2	9	65	66	130	83	66	66	66	197	32	33	48
370	324	TP47553	2	10	21	60	132	82	65	83	132	146	34	33	49
371	324	TP47553	2	11	64	50	147	99	49	49	181	148	49	34	32
372	324	TP47553	2	12	34	50	142	83	49	98	83	214	49	48	34
373	324	TP47553	2	13	34	57	115	98	83	33	148	130	34	33	33
374	324	TP47553	2	14	35	45	50	197	65	50	115	148	32	33	77
375	324	TP47553	2	15	33	50	48	197	65	50	131	132	49	49	78
376	324	TP47553	2	16	33	65	132	98	49	50	132	164	33	48	94
377	324	TP47553	2	17	30	50	148	83	81	50	131	132	49	33	94
378	324	TP47553	2	18	33	66	132	180	33	51	147	133	47	33	77
379	324	TP47553	2	19	35	47	47	180	66	33	148	148	49	33	33
380	324	TP47553	2	20	34	46	33	181	66	66	132	147	32	50	77
381	324	TP47553	2	21	33	63	115	99	82	32	132	166	31	49	94
382	324	TP47553	2	22	20	62	33	230	49	50	131	164	33	33	93
383	324	TP47553	2	23	24	57	33	248	97	49	197	132	49	49	33
384	324	TP47553	2	24	32	82	116	113	67	49	149	130	50	32	49
385	324	TP47553	2	25	65	66	82	164	32	50	49	230	49	50	49
386	324	TP47553	2	26	22	92	99	115	65	67	99	147	33	49	77
387	324	TP47553	2	27	35	75	100	114	82	50	164	148	66	32	78
388	324	TP47553	2	28	33	65	132	96	66	49	116	164	49	32	110
389	324	TP47553	2	29	54	46	50	195	66	49	148	163	34	49	77
390	324	TP47553	2	30	38	50	131	100	65	32	149	148	32	50	49
391	324	TP47553	2	31	53	40	33	216	48	32	50	230	48	33	94
392	324	TP47553	2	32	34	44	113	100	82	33	116	148	32	49	77
393	324	TP47553	2	33	49	47	132	82	81	33	50	230	49	33	77
394	324	TP47553	2	34	35	80	148	82	82	33	165	147	33	50	92
395	324	TP47553	2	35	44	25	147	115	66	50	98	197	49	33	82
396	324	TP47553	2	36	34	44	32	246	50	33	165	147	49	32	78
397	324	TP47553	2	37	41	67	66	180	65	50	132	164	49	49	93
398	324	TP47553	2	38	15	78	131	163	34	50	82	246	49	49	78
399	324	TP47553	2	39	34	78	16	231	81	50	163	131	33	50	77
400	324	TP47553	2	40	45	51	164	83	81	67	147	132	66	50	92
401	324	TP47553	2	41	27	185	33	165	49	66	98	164	33	49	94
402	324	TP47553	2	42	47	65	51	213	82	50	148	148	49	46	80
403	324	TP47553	2	43	33	64	115	114	83	51	146	148	33	49	49
404	324	TP47553	2	44	33	128	67	180	49	33	132	147	66	49	78
405	324	TP47553	2	45	34	60	148	82	66	50	32	262	50	33	92
406	324	TP47553	2	46	51	61	115	99	82	50	116	147	48	33	94
407	324	TP47553	2	47	33	73	118	163	48	33	131	168	32	33	59
408	324	TP47553	2	48	33	49	149	98	48	51	131	131	33	48	18
409	324	TP47553	2	49	34	64	148	82	81	50	82	214	49	49	60
410	324	TP47553	2	50	65	65	148	99	81	34	148	163	34	49	60
411	324	TP47553	3	1	31	129	67	98	50	65	33	49	115	98	33
412	324	TP47553	3	2	48	115	17	115	32	32	33	66	98	67	77
413	324	TP47553	3	3	65	115	49	99	82	34	48	49	125	71	95
414	324	TP47553	3	4	31	113	50	132	47	50	49	82	99	98	143
415	324	TP47553	3	5	30	115	65	117	47	49	33	65	83	97	51
416	324	TP47553	3	6	22	104	50	98	66	49	49	99	66	82	110
417	324	TP47553	3	7	76	85	34	131	48	50	33	65	82	164	45
418	324	TP47553	3	8	63	115	82	49	66	49	33	82	98	66	110
419	324	TP47553	3	9	56	88	66	82	49	49	33	66	65	132	110
420	324	TP47553	3	10	45	148	33	132	16	65	33	66	64	117	94
421	324	TP47553	3	11	111	133	49	81	49	66	32	83	49	99	60
422	324	TP47553	3	12	49	132	66	131	16	66	32	66	82	134	91
423	324	TP47553	3	13	49	128	50	98	48	33	33	84	48	131	143
424	324	TP47553	3	14	51	146	32	83	81	32	50	66	49	132	109
425	324	TP47553	3	15	51	146	50	115	49	33	16	83	81	99	82
426	324	TP47553	3	16	50	128	49	83	65	48	34	66	81	102	141
427	324	TP47553	3	17	51	113	49	98	49	50	32	66	83	114	127
428	324	TP47553	3	18	62	130	66	83	49	50	48	65	66	116	109
429	324	TP47553	3	19	64	130	66	115	34	48	49	49	66	115	143
430	324	TP47553	3	20	49	131	49	84	64	33	49	65	49	99	126
431	324	TP47553	3	21	51	131	65	83	48	49	33	66	98	115	127
432	324	TP47553	3	22	52	113	36	79	64	49	50	82	99	98	159
433	324	TP47553	3	23	35	109	49	98	50	33	33	65	49	115	143
434	324	TP47553	3	24	51	113	49	99	33	49	33	65	66	115	159
435	324	TP47553	3	25	50	127	49	98	33	49	33	67	48	98	143
436	324	TP47553	3	26	50	130	33	114	50	49	33	48	34	180	66
437	324	TP47553	3	27	49	132	49	66	49	49	33	82	66	98	66
438	324	TP47553	3	28	63	131	33	115	17	49	49	49	50	147	127
439	324	TP47553	3	29	32	132	33	81	16	83	16	98	50	82	65
440	324	TP47553	3	30	49	116	48	83	33	33	32	82	66	98	17
441	324	TP47553	3	31	15	96	49	83	15	51	15	99	32	66	33
442	324	TP47553	3	32	51	130	32	83	49	33	32	67	49	81	50
443	324	TP47553	3	33	47	131	33	65	33	50	32	82	50	65	33
444	324	TP47553	3	34	48	149	50	65	49	33	32	66	50	99	49
445	324	TP47553	3	35	46	115	49	66	33	66	33	81	50	103	20
446	324	TP47553	3	36	32	129	49	83	31	65	34	82	49	81	128
447	324	TP47553	3	37	33	130	67	79	51	50	33	71	60	114	111
448	324	TP47553	3	38	33	131	67	65	33	48	34	65	66	98	78
449	324	TP47553	3	39	46	101	66	66	33	49	33	82	65	82	111
450	324	TP47553	3	40	22	125	50	82	32	33	49	66	33	98	66
451	324	TP47553	3	41	20	174	82	99	65	49	34	98	64	83	50
452	324	TP47553	3	42	33	132	114	65	50	49	49	49	65	117	76
453	324	TP47553	3	43	50	131	66	49	66	97	17	65	82	99	127
454	324	TP47553	3	44	32	148	49	98	49	50	33	66	64	132	127
455	324	TP47553	3	45	50	133	112	65	49	99	33	82	65	148	94
456	324	TP47553	3	46	27	118	65	98	67	49	48	83	83	114	94
457	324	TP47553	3	47	33	146	49	115	16	49	33	67	64	132	143
458	324	TP47553	3	48	49	132	66	80	33	65	33	66	98	132	93
459	324	TP47553	3	49	49	144	51	146	50	49	33	83	81	66	127
460	324	TP47553	3	50	46	148	49	132	65	33	49	66	65	116	77
6131	414	TP58410	1	1	82	73	337	86	249	178	318	256	302	130	256
6132	414	TP58410	1	2	70	92	652	116	699	87	264	165	275	149	341
6133	414	TP58410	1	3	69	59	263	72	327	81	204	239	201	158	245
6134	414	TP58410	1	4	70	243	19	177	758	145	234	395	304	136	268
6135	414	TP58410	1	5	54	57	117	205	393	101	351	339	316	379	374
6136	414	TP58410	1	6	98	78	109	252	275	289	251	307	232	191	302
6137	414	TP58410	1	7	65	76	59	235	110	336	296	297	229	129	333
6138	414	TP58410	1	8	55	55	91	231	379	101	261	263	250	98	336
6139	414	TP58410	1	9	17	53	98	186	255	158	338	227	181	150	284
6140	414	TP58410	1	10	54	75	449	112	366	75	325	230	222	222	295
6141	414	TP58410	1	11	57	56	61	260	740	148	205	293	247	140	323
6142	414	TP58410	1	12	255	62	73	363	355	141	221	174	234	116	348
6143	414	TP58410	1	13	67	58	109	197	248	130	279	181	21	313	311
6144	414	TP58410	1	14	45	60	87	213	310	150	230	268	247	177	298
6145	414	TP58410	1	15	48	36	94	219	329	174	305	261	137	286	346
6146	414	TP58410	1	16	69	59	84	250	263	87	221	304	162	154	294
6147	414	TP58410	1	17	66	43	63	256	324	101	252	357	195	209	267
6148	414	TP58410	1	18	56	56	206	60	1046	115	236	241	198	120	328
6149	414	TP58410	1	19	49	49	69	257	372	717	347	327	190	167	139
6150	414	TP58410	1	20	84	44	222	62	239	132	279	151	227	119	244
6151	414	TP58410	1	21	51	61	217	39	211	158	181	172	276	176	244
6152	414	TP58410	1	22	48	50	92	147	184	101	211	199	179	118	269
6153	414	TP58410	1	23	46	37	43	163	69	1101	215	144	17	287	245
6154	414	TP58410	1	24	47	20	29	141	253	107	242	182	142	141	204
6155	414	TP58410	1	25	48	21	57	161	106	639	205	130	163	105	243
6156	414	TP58410	1	26	83	59	220	30	231	104	234	172	208	72	258
6157	414	TP58410	1	27	64	33	163	41	249	72	234	171	178	75	202
6158	414	TP58410	1	28	57	26	178	55	479	86	387	147	33	311	324
6159	414	TP58410	1	29	47	51	72	203	228	79	252	171	226	124	245
6160	414	TP58410	1	30	60	23	59	194	286	103	235	154	152	116	184
6161	414	TP58410	1	31	112	59	190	46	26	452	221	173	166	99	214
6162	414	TP58410	1	32	54	27	73	190	107	199	263	198	171	146	194
6163	414	TP58410	1	33	71	10	61	202	220	117	235	193	30	321	239
6164	414	TP58410	1	34	54	43	206	60	463	117	205	276	165	96	248
6165	414	TP58410	1	35	51	47	75	237	298	148	359	162	161	139	181
6166	414	TP58410	1	36	46	38	62	239	36	252	344	185	155	82	200
6167	414	TP58410	1	37	66	44	137	92	212	93	211	158	162	76	213
6168	414	TP58410	1	38	56	41	44	185	216	83	208	156	154	83	212
6169	414	TP58410	1	39	58	41	85	132	207	63	172	115	149	99	183
6170	414	TP58410	1	40	69	43	15	188	164	79	182	102	129	147	158
6171	414	TP58410	1	41	70	43	139	36	208	89	160	110	106	97	190
6172	414	TP58410	1	42	63	34	109	38	176	94	810	102	29	218	159
6173	414	TP58410	1	43	363	42	180	80	151	70	204	102	130	101	160
6174	414	TP58410	1	44	58	57	114	38	52	801	161	58	192	200	130
6175	414	TP58410	1	45	69	43	144	74	133	59	190	134	86	113	202
6176	414	TP58410	1	46	55	54	138	58	156	130	146	130	169	89	193
6177	414	TP58410	1	47	64	20	58	184	140	113	147	187	134	119	152
6178	414	TP58410	1	48	56	71	215	74	164	70	149	166	68	117	200
6179	414	TP58410	1	49	84	29	101	58	217	257	68	180	20	302	209
6180	414	TP58410	1	50	47	20	122	55	106	200	211	155	88	117	183
6231	414	TP58410	2	1	17	156	380	177	283	37	70	377	242	58	88
6232	414	TP58410	2	2	47	130	711	184	316	41	68	875	66	221	73
6233	414	TP58410	2	3	50	93	321	117	263	29	89	826	178	269	123
6234	414	TP58410	2	4	40	68	250	115	230	57	154	161	205	30	85
6235	414	TP58410	2	5	44	83	221	130	198	55	69	354	233	56	84
6236	414	TP58410	2	6	49	49	134	187	206	48	216	181	198	72	59
6237	414	TP58410	2	7	57	125	21	202	210	53	178	211	127	74	53
6238	414	TP58410	2	8	48	21	328	311	274	24	191	421	206	65	65
6239	414	TP58410	2	9	112	73	207	148	246	59	191	130	246	89	82
6240	414	TP58410	2	10	57	86	202	123	174	43	200	174	170	38	45
6241	414	TP58410	2	11	56	96	150	116	191	28	193	141	32	219	73
6242	414	TP58410	2	12	83	103	192	197	125	79	138	252	38	221	74
6243	414	TP58410	2	13	56	77	127	115	191	47	204	119	19	269	57
6244	414	TP58410	2	14	48	81	150	98	263	43	179	184	209	28	80
6245	414	TP58410	2	15	46	82	176	69	226	26	234	247	213	56	54
6246	414	TP58410	2	16	68	100	149	153	146	56	145	355	33	91	290
6247	414	TP58410	2	17	58	70	131	105	218	46	160	201	107	56	51
6248	414	TP58410	2	18	98	88	161	132	175	65	246	112	192	63	81
6249	414	TP58410	2	19	48	36	133	120	200	55	241	115	176	60	98
6250	414	TP58410	2	20	55	59	164	115	160	63	150	250	31	70	52
6251	414	TP58410	2	21	78	19	150	143	182	54	141	139	50	207	45
6252	414	TP58410	2	22	56	73	154	138	127	73	106	220	134	41	51
6253	414	TP58410	2	23	54	70	148	115	148	71	53	300	121	81	34
6254	414	TP58410	2	24	48	106	129	136	206	41	152	250	30	78	26
6255	414	TP58410	2	25	47	49	156	180	141	55	142	101	148	59	153
6256	414	TP58410	2	26	71	53	182	84	175	61	178	342	23	95	93
6257	414	TP58410	2	27	57	129	322	58	234	29	207	207	55	125	50
6258	414	TP58410	2	28	48	82	207	84	193	150	53	116	147	93	66
6259	414	TP58410	2	29	56	56	207	266	99	350	293	306	46	171	50
6260	414	TP58410	2	30	49	49	133	95	168	55	170	128	147	55	123
6261	414	TP58410	2	31	50	66	204	90	177	37	21	259	198	57	50
6262	414	TP58410	2	32	67	147	44	249	199	123	172	189	66	57	71
6263	414	TP58410	2	33	62	49	184	328	320	32	210	124	33	184	50
6264	414	TP58410	2	34	55	43	43	336	366	79	289	42	209	74	83
6265	414	TP58410	2	35	49	84	23	248	197	90	36	340	84	77	86
6266	414	TP58410	2	36	76	176	49	59	22	298	166	192	178	84	107
6267	414	TP58410	2	37	46	51	34	202	178	54	196	172	112	92	85
6268	414	TP58410	2	38	48	79	215	106	368	29	219	276	179	89	140
6269	414	TP58410	2	39	56	116	21	404	324	93	36	421	68	117	105
6270	414	TP58410	2	40	47	21	176	106	262	60	263	238	25	92	87
6271	414	TP58410	2	41	73	10	142	134	86	199	195	215	66	115	68
6272	414	TP58410	2	42	57	42	192	71	234	60	96	314	58	129	89
6273	414	TP58410	2	43	125	133	175	279	295	62	221	125	45	99	69
6274	414	TP58410	2	44	57	28	57	291	235	46	216	174	53	134	27
6275	414	TP58410	2	45	52	37	207	100	338	54	198	172	88	76	73
6276	414	TP58410	2	46	71	28	113	182	208	98	33	281	109	75	68
6277	414	TP58410	2	47	55	43	15	245	33	238	231	138	33	96	72
6278	414	TP58410	2	48	17	120	147	74	34	177	193	181	50	75	72
6279	414	TP58410	2	49	49	20	14	242	37	206	193	131	41	132	115
6280	414	TP58410	2	50	47	120	181	93	188	186	121	869	25	160	46
6331	414	TP58410	3	1	125	207	275	80	95	283	103	176	258	175	305
6332	414	TP58410	3	2	98	158	249	92	87	109	53	218	155	123	229
6333	414	TP58410	3	3	70	162	160	138	67	76	71	153	113	90	193
6334	414	TP58410	3	4	84	197	143	126	52	37	88	130	75	141	165
6335	414	TP58410	3	5	69	154	106	92	88	57	68	153	70	128	206
6336	414	TP58410	3	6	26	149	101	43	146	56	68	227	147	83	137
6337	414	TP58410	3	7	98	161	88	114	70	91	52	182	179	117	161
6338	414	TP58410	3	8	84	166	121	130	88	90	36	128	132	71	218
6339	414	TP58410	3	9	85	137	158	110	71	38	122	166	155	66	142
6340	414	TP58410	3	10	57	189	143	126	158	162	70	263	129	83	264
6341	414	TP58410	3	11	58	160	149	128	36	89	87	186	115	81	223
6342	414	TP58410	3	12	42	146	249	183	22	74	57	127	125	88	168
6343	414	TP58410	3	13	64	136	320	90	39	89	51	154	128	91	119
6344	414	TP58410	3	14	48	149	198	54	53	165	75	174	222	159	90
6345	414	TP58410	3	15	69	117	190	73	36	89	36	147	73	93	54
6346	414	TP58410	3	16	37	137	213	144	53	80	39	181	104	109	183
6347	414	TP58410	3	17	60	216	178	143	52	91	52	156	17	285	105
6348	414	TP58410	3	18	58	155	122	93	105	37	53	157	129	82	140
6349	414	TP58410	3	19	65	77	146	54	107	75	30	194	103	160	76
6350	414	TP58410	3	20	69	123	124	37	37	161	86	112	208	107	72
6351	414	TP58410	3	21	54	120	143	55	21	86	22	206	22	67	145
6352	414	TP58410	3	22	76	106	101	151	52	54	22	148	113	107	21
6353	414	TP58410	3	23	88	118	124	131	29	80	122	158	104	100	78
6354	414	TP58410	3	24	82	114	84	212	97	74	35	119	105	91	169
6355	414	TP58410	3	25	73	161	321	55	23	141	34	153	165	133	112
6356	414	TP58410	3	26	83	176	142	253	31	86	42	135	107	112	125
6357	414	TP58410	3	27	86	160	196	73	139	73	89	161	100	110	104
6358	414	TP58410	3	28	84	149	142	161	107	74	105	93	156	102	85
6359	414	TP58410	3	29	83	146	178	110	20	212	86	95	105	93	73
6360	414	TP58410	3	30	75	86	88	99	122	74	48	96	191	67	131
6361	414	TP58410	3	31	63	89	143	36	37	269	69	157	182	110	126
6362	414	TP58410	3	32	58	129	126	106	37	110	74	133	124	68	131
6363	414	TP58410	3	33	67	105	176	127	20	124	51	118	100	184	135
6364	414	TP58410	3	34	68	147	102	220	47	61	87	121	105	91	88
6365	414	TP58410	3	35	79	46	199	20	52	234	51	206	91	146	167
6366	414	TP58410	3	36	49	131	126	55	123	56	34	140	118	114	69
6367	414	TP58410	3	37	78	131	160	108	88	74	69	175	35	73	86
6368	414	TP58410	3	38	0	131	104	237	20	103	71	64	112	119	103
6369	414	TP58410	3	39	16	92	179	92	78	135	68	194	51	126	29
6370	414	TP58410	3	40	54	91	151	73	21	103	21	170	52	110	170
6371	414	TP58410	3	41	71	116	197	107	36	90	35	98	110	60	115
6372	414	TP58410	3	42	62	84	240	72	73	99	73	122	126	106	123
6373	414	TP58410	3	43	69	197	356	38	177	57	68	190	132	134	124
6374	414	TP58410	3	44	26	124	180	161	124	91	52	94	78	90	171
6375	414	TP58410	3	45	106	155	233	182	1	139	37	190	35	53	88
6376	414	TP58410	3	46	52	161	103	235	86	56	35	173	128	137	110
6377	414	TP58410	3	47	49	156	122	183	68	57	35	134	132	109	147
6378	414	TP58410	3	48	71	155	85	168	87	144	88	122	193	122	118
6379	414	TP58410	3	49	47	123	83	134	80	40	54	138	129	78	128
6380	414	TP58410	3	50	35	145	134	113	124	72	54	120	161	58	159
2138	367	TP59134	1	1	105	60	286	70	96	311	148	424	223	118	196
2139	367	TP59134	1	2	107	34	44	244	78	132	256	191	183	86	213
2140	367	TP59134	1	3	159	61	296	94	229	177	261	214	194	180	179
2141	367	TP59134	1	4	105	55	112	198	144	228	234	209	209	165	172
2142	367	TP59134	1	5	56	55	127	106	92	231	224	263	161	128	199
2143	367	TP59134	1	6	39	47	205	56	149	224	178	245	162	83	158
2144	367	TP59134	1	7	59	115	175	80	196	146	228	198	172	133	150
2145	367	TP59134	1	8	59	58	114	98	129	276	110	201	211	114	171
2146	367	TP59134	1	9	30	42	223	83	426	81	231	191	277	98	188
2147	367	TP59134	1	10	27	66	231	98	180	195	229	211	232	102	189
2148	367	TP59134	1	11	58	56	209	106	189	131	127	344	211	146	226
2149	367	TP59134	1	12	77	52	80	197	81	261	166	235	185	147	178
2150	367	TP59134	1	13	37	50	129	116	79	196	229	176	264	98	181
2151	367	TP59134	1	14	85	33	183	82	115	260	99	193	196	129	148
2152	367	TP59134	1	15	84	55	78	150	63	196	196	197	226	215	47
2153	367	TP59134	1	16	178	54	213	81	64	276	130	197	197	97	113
2154	367	TP59134	1	17	81	48	162	68	144	180	104	324	15	143	159
2155	367	TP59134	1	18	47	46	82	150	161	147	188	155	205	102	184
2156	367	TP59134	1	19	47	49	158	86	143	183	64	326	194	83	191
2157	367	TP59134	1	20	57	1	137	98	129	210	130	244	129	102	161
2158	367	TP59134	1	21	52	47	94	102	93	181	122	189	177	98	161
2159	367	TP59134	1	22	58	34	123	85	81	261	99	179	177	116	156
2160	367	TP59134	1	23	71	62	147	67	97	246	132	209	222	89	131
2161	367	TP59134	1	24	70	35	110	68	80	146	107	122	102	271	133
2162	367	TP59134	1	25	25	46	37	147	64	129	196	131	237	89	161
2163	367	TP59134	1	26	85	55	96	60	56	162	173	137	97	262	132
2164	367	TP59134	1	27	104	25	88	85	79	114	131	133	63	280	161
2165	367	TP59134	1	28	58	34	49	131	64	162	151	161	79	263	138
2166	367	TP59134	1	29	71	44	75	168	178	194	137	140	245	115	161
